"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1972-10-30,"General","29","Athabasca","Yewchuk, Paul","Yewchuk","Paul",NA,"Man","Physician and surgeon","Progressive Conservative Party","Elected",12936
"Alberta",1972-10-30,"General","29","Athabasca","Ducharme, Jim","Ducharme","Jim",NA,"Man","Accountant","Liberal Party of Canada","Defeated",4871
"Alberta",1972-10-30,"General","29","Athabasca","Opryshko, Peter Eugene","Opryshko","Peter","Eugene","Man","Teacher","New Democratic Party","Defeated",2677
"Alberta",1972-10-30,"General","29","Athabasca","Bourcier, Albert V.","Bourcier","Albert","V.","Man","Businessman","Social Credit Party of Canada","Defeated",989
"Alberta",1972-10-30,"General","29","Battle River","Kuntz, Harry","Kuntz","Harry",NA,"Man","Seismic drilling contractor","Progressive Conservative Party","Elected",16268
"Alberta",1972-10-30,"General","29","Battle River","Eriksson, Vincent","Eriksson","Vincent",NA,"Man","Professor","New Democratic Party","Defeated",3427
"Alberta",1972-10-30,"General","29","Battle River","Knaut, Rod","Knaut","Rod",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",3277
"Alberta",1972-10-30,"General","29","Battle River","Munro, Douglas H.","Munro","Douglas","H.","Man","Teacher","Social Credit Party of Canada","Defeated",2613
"Alberta",1972-10-30,"General","29","Calgary Centre","Andre, Harvie","Andre","Harvie",NA,"Man","Chemical engineer","Progressive Conservative Party","Elected",22669
"Alberta",1972-10-30,"General","29","Calgary Centre","Taylor, Nicholas W.","Taylor","Nicholas","W.","Man","Businessman","Liberal Party of Canada","Defeated",13110
"Alberta",1972-10-30,"General","29","Calgary Centre","Jones, David Ford","Jones","David","Ford","Man","Professor","New Democratic Party","Defeated",5538
"Alberta",1972-10-30,"General","29","Calgary Centre","Willmott, Clifford M.","Willmott","Clifford","M.","Man","Retired railwayman","Social Credit Party of Canada","Defeated",1081
"Alberta",1972-10-30,"General","29","Calgary Centre","Cottingham, Frank F.","Cottingham","Frank","F.","Man","Salesman","No affiliation to a recognised party","Defeated",80
"Alberta",1972-10-30,"General","29","Calgary Centre","Constant, Colin","Constant","Colin",NA,"Man","Student","No affiliation to a recognised party","Defeated",53
"Alberta",1972-10-30,"General","29","Calgary North","Woolliams, Eldon Mattison","Woolliams","Eldon","Mattison","Man","Barrister","Progressive Conservative Party","Elected",30973
"Alberta",1972-10-30,"General","29","Calgary North","Lambert, Roland-Aimé","Lambert","Roland-Aimé",NA,"Man","Educator","Liberal Party of Canada","Defeated",12647
"Alberta",1972-10-30,"General","29","Calgary North","Pashak, Leonard Barry","Pashak","Leonard","Barry","Man","College instructor","New Democratic Party","Defeated",6630
"Alberta",1972-10-30,"General","29","Calgary North","Dawrant, A. Geoffrey","Dawrant","A.","Geoffrey","Man","Physician","Social Credit Party of Canada","Defeated",1851
"Alberta",1972-10-30,"General","29","Calgary North","Jasienczyk, John J.","Jasienczyk","John","J.","Man","Geological laboratory technician","Independent","Defeated",192
"Alberta",1972-10-30,"General","29","Calgary South","Bawden, Peter Colwell","Bawden","Peter","Colwell","Man","Businessman","Progressive Conservative Party","Elected",34925
"Alberta",1972-10-30,"General","29","Calgary South","Mahoney, Patrick Morgan","Mahoney","Patrick","Morgan","Man","Minister of State","Liberal Party of Canada","Defeated",18437
"Alberta",1972-10-30,"General","29","Calgary South","Yanchula, Joseph","Yanchula","Joseph",NA,"Man","Consulting petroleum engineer","New Democratic Party","Defeated",5386
"Alberta",1972-10-30,"General","29","Calgary South","Cameron, Ralph Wilson","Cameron","Ralph","Wilson","Man","Department supervisor","Social Credit Party of Canada","Defeated",1233
"Alberta",1972-10-30,"General","29","Calgary South","Mason, E. John","Mason","E.","John","Man","Dairy route salesman","Independent","Defeated",110
"Alberta",1972-10-30,"General","29","Crowfoot","Horner, John (Jack) Henry","Horner","John","(Jack) Henry","Man","Farmer, rancher","Progressive Conservative Party","Elected",18667
"Alberta",1972-10-30,"General","29","Crowfoot","Mcalister, Andy","Mcalister","Andy",NA,"Man","Farmer, rancher","Liberal Party of Canada","Defeated",2591
"Alberta",1972-10-30,"General","29","Crowfoot","Green, Jim","Green","Jim",NA,"Man","Parts man","Social Credit Party of Canada","Defeated",1768
"Alberta",1972-10-30,"General","29","Crowfoot","Mcgowan, Gloria Jean Ann","Mcgowan","Gloria","Jean Ann","Woman","Housewife","New Democratic Party","Defeated",1686
"Alberta",1972-10-30,"General","29","Edmonton Centre","Paproski, Steve Eugene","Paproski","Steve","Eugene","Man","General sales manager","Progressive Conservative Party","Elected",21443
