"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"New Brunswick",1867-08-07,"General","1","Albert","Wallace, John","Wallace","John",NA,"Man","Farmer","Liberal Party of Canada","Elected",778
"New Brunswick",1867-08-07,"General","1","Albert","Stevens, Henry J.","Stevens","Henry","J.","Man",NA,"Unknown","Defeated",714
"New Brunswick",1867-08-07,"General","1","Carleton","Connell, Charles","Connell","Charles",NA,"Man","General merchant","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1867-08-07,"General","1","Charlotte","Bolton, John","Bolton","John",NA,"Man","Businessman","Liberal Party of Canada","Elected",1214
"New Brunswick",1867-08-07,"General","1","Charlotte","Thompson, Robert","Thompson","Robert",NA,"Man",NA,"Unknown","Defeated",918
"New Brunswick",1867-08-07,"General","1","Gloucester","Anglin, Timothy Warren","Anglin","Timothy","Warren","Man","Editor","Liberal Party of Canada","Elected",1061
"New Brunswick",1867-08-07,"General","1","Gloucester","Mehan, John","Mehan","John",NA,"Man",NA,"Unknown","Defeated",671
"New Brunswick",1867-08-07,"General","1","Kent","Renaud, Auguste","Renaud","Auguste",NA,"Man","Farmer","Liberal Party of Canada","Elected",876
"New Brunswick",1867-08-07,"General","1","Kent","DES BRISAY, (unknown)","DES BRISAY",NA,NA,"Man",NA,"Unknown","Defeated",757
"New Brunswick",1867-08-07,"General","1","Kent","Mcinernay, (unknown)","Mcinernay",NA,NA,"Man",NA,"Unknown","Defeated",485
"New Brunswick",1867-08-07,"General","1","Kent","Cutler, Robert Barry","Cutler","Robert","Barry","Man",NA,"Unknown","Defeated",4
"New Brunswick",1867-08-07,"General","1","King's","Ryan, George","Ryan","George",NA,"Man","Farmer","Liberal Party of Canada","Elected",1303
"New Brunswick",1867-08-07,"General","1","King's","Otty, (unknown)","Otty",NA,NA,"Man",NA,"Unknown","Defeated",1083
"New Brunswick",1867-08-07,"General","1","Northumberland","Johnson, John Mercer","Johnson","John","Mercer","Man","Lawyer","Liberal Party of Canada","Elected",1226
"New Brunswick",1867-08-07,"General","1","Northumberland","Gillespie, Thos.F.","Gillespie","Thos.F.",NA,"Man",NA,"Unknown","Defeated",757
"New Brunswick",1867-08-07,"General","1","Queen's","Ferris, John","Ferris","John",NA,"Man","Lumber merchant","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1867-08-07,"General","1","Restigouche","McMillan, John","McMillan","John",NA,"Man","Merchant","Liberal Party of Canada","Elected",370
"New Brunswick",1867-08-07,"General","1","Restigouche","Phillips, John","Phillips","John",NA,"Man",NA,"Unknown","Defeated",259
"New Brunswick",1867-08-07,"General","1","St. John (City and County of)","Gray, John Hamilton","Gray","John","Hamilton","Man","Lawyer","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1867-08-07,"General","1","St. John (City of )","Tilley, Samuel Leonard","Tilley","Samuel","Leonard","Man","Druggist","Liberal-Conservative","Elected",1402
"New Brunswick",1867-08-07,"General","1","St. John (City of )","Wilson, John","Wilson","John",NA,"Man",NA,"Unknown","Defeated",610
"New Brunswick",1867-08-07,"General","1","Sunbury","Burpee, Charles","Burpee","Charles",NA,"Man","Farmer","Liberal Party of Canada","Elected",664
"New Brunswick",1867-08-07,"General","1","Sunbury","Perley, Wm. C.","Perley","Wm.","C.","Man",NA,"Unknown","Defeated",425
"New Brunswick",1867-08-07,"General","1","Victoria","Costigan, John","Costigan","John",NA,"Man","Judge","Liberal-Conservative","Elected",778
"New Brunswick",1867-08-07,"General","1","Victoria","Beveridge, Wm. B.","Beveridge","Wm.","B.","Man",NA,"Unknown","Defeated",549
"New Brunswick",1867-08-07,"General","1","Victoria","Workman, James","Workman","James",NA,"Man",NA,"Unknown","Defeated",16
"New Brunswick",1867-08-07,"General","1","Westmorland","Smith, Albert James","Smith","Albert","James","Man","Lawyer","Liberal Party of Canada","Elected",2207
"New Brunswick",1867-08-07,"General","1","Westmorland","Landry, J.J.D.","Landry","J.J.D.",NA,"Man",NA,"Unknown","Defeated",454
