"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1993-10-25,"General","35","Athabasca","Chatters, David Cameron","Chatters","David","Cameron","Man","Farmer","Reform Party of Canada","Elected",15350
"Alberta",1993-10-25,"General","35","Athabasca","Courtoreille, Lawrence","Courtoreille","Lawrence",NA,"Man","Administrator","Liberal Party of Canada","Defeated",8020
"Alberta",1993-10-25,"General","35","Athabasca","Shields, John (Jack) Wendele","Shields","John","(Jack) Wendele","Man","Politician","Progressive Conservative Party","Defeated",6248
"Alberta",1993-10-25,"General","35","Athabasca","Thorn, Ian","Thorn","Ian",NA,"Man","Union representative","New Democratic Party","Defeated",2489
"Alberta",1993-10-25,"General","35","Athabasca","Scott, Harvey A.","Scott","Harvey","A.","Man","Teacher, farmer","Green Party of Canada","Defeated",312
"Alberta",1993-10-25,"General","35","Athabasca","Shapka, Roger","Shapka","Roger",NA,"Man","Machinist","Natural Law Party of Canada","Defeated",195
"Alberta",1993-10-25,"General","35","Beaver River","Grey, Deborah C.","Grey","Deborah","C.","Woman","Member of Parliament","Reform Party of Canada","Elected",17725
"Alberta",1993-10-25,"General","35","Beaver River","Zacharko, Michael J.","Zacharko","Michael","J.","Man","Farmer","Liberal Party of Canada","Defeated",7542
"Alberta",1993-10-25,"General","35","Beaver River","Broda, Dave","Broda","Dave",NA,"Man","Realtor","Progressive Conservative Party","Defeated",3854
"Alberta",1993-10-25,"General","35","Beaver River","Houle, Eugene","Houle","Eugene",NA,"Man","Management consultant","New Democratic Party","Defeated",1050
"Alberta",1993-10-25,"General","35","Beaver River","Germain, Guy C.","Germain","Guy","C.","Man","Student","Natural Law Party of Canada","Defeated",294
"Alberta",1993-10-25,"General","35","Beaver River","Glenn, B.H. Bud","Glenn","B.H.","Bud","Man","Business owner","Independent","Defeated",94
"Alberta",1993-10-25,"General","35","Calgary Centre","Silye, Jim","Silye","Jim",NA,"Man","Businessman","Reform Party of Canada","Elected",22600
"Alberta",1993-10-25,"General","35","Calgary Centre","Blair, Bob","Blair","Bob",NA,"Man","Professional engineer","Liberal Party of Canada","Defeated",15157
"Alberta",1993-10-25,"General","35","Calgary Centre","O'Neil, Sean","O'Neil","Sean",NA,"Man","Lawyer","Progressive Conservative Party","Defeated",7466
"Alberta",1993-10-25,"General","35","Calgary Centre","McCreary, Catherine","McCreary","Catherine",NA,"Woman","Lawyer","New Democratic Party","Defeated",2149
"Alberta",1993-10-25,"General","35","Calgary Centre","Hoff, Peter","Hoff","Peter",NA,"Man","Arts administrator","National Party of Canada","Defeated",1743
"Alberta",1993-10-25,"General","35","Calgary Centre","Matiowsky, Rebecca","Matiowsky","Rebecca",NA,"Woman","Student","Green Party of Canada","Defeated",484
"Alberta",1993-10-25,"General","35","Calgary Centre","Anderson, Annie","Anderson","Annie",NA,"Woman","Video producer","Natural Law Party of Canada","Defeated",355
