"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1917-12-17,"General","13","Battle River","Blair, William John","Blair","William","John","Man","Engineer","Unionist","Elected",5733
"Alberta",1917-12-17,"General","13","Battle River","Warner, Daniel Webster","Warner","Daniel","Webster","Man",NA,"Opposition","Defeated",4195
"Alberta",1917-12-17,"General","13","Bow River","Halladay, Howard Hadden","Halladay","Howard","Hadden","Man","Farmer","Unionist","Elected",3757
"Alberta",1917-12-17,"General","13","Bow River","Gouge, Jesse Elmer","Gouge","Jesse","Elmer","Man",NA,"Opposition","Defeated",2996
"Alberta",1917-12-17,"General","13","Bow River","Galbraith, Daniel Harcourt","Galbraith","Daniel","Harcourt","Man",NA,"Non-Partisan League","Defeated",1453
"Alberta",1917-12-17,"General","13","Bow River","Reid, John","Reid","John",NA,"Man",NA,"Labour","Defeated",312
"Alberta",1917-12-17,"General","13","Calgary West","Tweedie, Thomas Mitchell March","Tweedie","Thomas","Mitchell March","Man","Lawyer","Unionist","Elected",10986
"Alberta",1917-12-17,"General","13","Calgary West","Irvine, John Alfred","Irvine","John","Alfred","Man",NA,"Opposition","Defeated",4015
"Alberta",1917-12-17,"General","13","East Calgary","Redman, Daniel Lee","Redman","Daniel","Lee","Man","Lawyer","Unionist","Elected",8363
"Alberta",1917-12-17,"General","13","East Calgary","Irvine, William","Irvine","William",NA,"Man","Editor","Opposition-Labour","Defeated",3911
"Alberta",1917-12-17,"General","13","Edmonton East","Mackie, Henry Arthur","Mackie","Henry","Arthur","Man","Lawyer","Unionist","Elected",6775
"Alberta",1917-12-17,"General","13","Edmonton East","May, Alexander Esson","May","Alexander","Esson","Man",NA,"Opposition","Defeated",4122
"Alberta",1917-12-17,"General","13","Edmonton West","Griesbach, William Antrobus","Griesbach","William","Antrobus","Man","Lawyer","Unionist","Elected",9637
"Alberta",1917-12-17,"General","13","Edmonton West","Oliver, Frank","Oliver","Frank",NA,"Man",NA,"Opposition","Defeated",6939
"Alberta",1917-12-17,"General","13","Lethbridge","Buchanan, William Ashbury","Buchanan","William","Ashbury","Man","Journalist","Unionist","Elected",5302
"Alberta",1917-12-17,"General","13","Lethbridge","Pack, L. Lambert","Pack","L.","Lambert","Man",NA,"Opposition-Labour","Defeated",2468
"Alberta",1917-12-17,"General","13","Macleod","Shaw, Hugh Murray","Shaw","Hugh","Murray","Man","Farmer","Unionist","Elected",5128
"Alberta",1917-12-17,"General","13","Macleod","Mcivor, Donald Randolph","Mcivor","Donald","Randolph","Man",NA,"Opposition","Defeated",2610
"Alberta",1917-12-17,"General","13","Macleod","Marshall, Stephen Thorne","Marshall","Stephen","Thorne","Man",NA,"Non-Partisan League","Defeated",950
"Alberta",1917-12-17,"General","13","Medicine Hat","Sifton, Arthur Lewis W.","Sifton","Arthur","Lewis W.","Man","Lawyer","Unionist","Elected",6869
"Alberta",1917-12-17,"General","13","Medicine Hat","Reilly, Clifford Bernardo","Reilly","Clifford","Bernardo","Man",NA,"Opposition","Defeated",3568
"Alberta",1917-12-17,"General","13","Medicine Hat","Paton, George","Paton","George",NA,"Man",NA,"Non-Partisan League","Defeated",460
"Alberta",1917-12-17,"General","13","Red Deer","Clark, Michael","Clark","Michael",NA,"Man","Physician","Unionist","Elected",6213
"Alberta",1917-12-17,"General","13","Red Deer","Puffer, William Franklin","Puffer","William","Franklin","Man",NA,"Opposition","Defeated",3800
"Alberta",1917-12-17,"General","13","Red Deer","Knight, Joseph Robert","Knight","Joseph","Robert","Man",NA,"Labour","Defeated",701
"Alberta",1917-12-17,"General","13","Strathcona","Douglas, James McCrie","Douglas","James","McCrie","Man","Businessman","Unionist","Elected",5777
"Alberta",1917-12-17,"General","13","Strathcona","Mode, Allan Thomas","Mode","Allan","Thomas","Man",NA,"Opposition","Defeated",3178
"Alberta",1917-12-17,"General","13","Victoria","White, William Henry","White","William","Henry","Man","Farmer","Opposition","Elected",3626
"Alberta",1917-12-17,"General","13","Victoria","Holden, James Bismark","Holden","James","Bismark","Man",NA,"Unionist","Defeated",3372
"Alberta",1917-12-17,"General","13","Victoria","Leedy, John Whitman","Leedy","John","Whitman","Man",NA,"Independent","Defeated",602
"British Columbia",1917-12-17,"General","13","Burrard","Crowe, Sanford Johnston","Crowe","Sanford","Johnston","Man","Contractor","Unionist (Liberal)","Elected",12566
"British Columbia",1917-12-17,"General","13","Burrard","Donnelly, Patrick","Donnelly","Patrick",NA,"Man",NA,"Opposition","Defeated",4707
"British Columbia",1917-12-17,"General","13","Burrard","Midgley, Victor Rainsford","Midgley","Victor","Rainsford","Man",NA,"Labour","Defeated",1744
"British Columbia",1917-12-17,"General","13","Cariboo","Fulton, Frederick John","Fulton","Frederick","John","Man",NA,"Unionist","Elected",6010
"British Columbia",1917-12-17,"General","13","Cariboo","Leighton, Raymond Findlay","Leighton","Raymond","Findlay","Man",NA,"Opposition","Defeated",2804
"British Columbia",1917-12-17,"General","13","Comox--Alberni","Clements, Herbert Sylvester","Clements","Herbert","Sylvester","Man","Broker","Unionist","Elected",3652
"British Columbia",1917-12-17,"General","13","Comox--Alberni","McInnes, William Wallace Burns","McInnes","William","Wallace Burns","Man",NA,"Opposition","Defeated",2162
"British Columbia",1917-12-17,"General","13","Kootenay East","Bonnell, Saul","Bonnell","Saul",NA,"Man","Physician","Unionist","Elected",3398
"British Columbia",1917-12-17,"General","13","Kootenay East","Beattie, Robert Ethelbert","Beattie","Robert","Ethelbert","Man","Druggist","Opposition","Defeated",1549
"British Columbia",1917-12-17,"General","13","Kootenay East","Biggs, Thomas","Biggs","Thomas",NA,"Man",NA,"Labour","Defeated",434
"British Columbia",1917-12-17,"General","13","Kootenay West","Green, Robert Francis","Green","Robert","Francis","Man","Businessman","Unionist","Elected",5377
"British Columbia",1917-12-17,"General","13","Kootenay West","Maxwell, Winfield","Maxwell","Winfield",NA,"Man",NA,"Opposition","Defeated",1735
"British Columbia",1917-12-17,"General","13","Kootenay West","Austin, Irwin Amory","Austin","Irwin","Amory","Man",NA,"Labour","Defeated",1399
"British Columbia",1917-12-17,"General","13","Nanaimo","McIntosh, John Charles","McIntosh","John","Charles","Man","Lawyer","Unionist","Elected",9175
"British Columbia",1917-12-17,"General","13","Nanaimo","Stewart, Hector Allen","Stewart","Hector","Allen","Man",NA,"Opposition","Defeated",1976
"British Columbia",1917-12-17,"General","13","Nanaimo","Taylor, Joseph","Taylor","Joseph",NA,"Man",NA,"Labour","Defeated",1344
"British Columbia",1917-12-17,"General","13","New Westminster","McQuarrie, William Garland","McQuarrie","William","Garland","Man","Lawyer","Unionist","Elected",7380
"British Columbia",1917-12-17,"General","13","New Westminster","McRae, Alexander Duncan","McRae","Alexander","Duncan","Man",NA,"Opposition","Defeated",2882
"British Columbia",1917-12-17,"General","13","Skeena","Peck, Cyrus Wesley","Peck","Cyrus","Wesley","Man","Broker","Unionist","Elected",2806
"British Columbia",1917-12-17,"General","13","Skeena","Stork, Alfred","Stork","Alfred",NA,"Man","Hardware dealer","Opposition","Defeated",2111
"British Columbia",1917-12-17,"General","13","Vancouver Centre","Stevens, Henry Herbert","Stevens","Henry","Herbert","Man",NA,"Unionist","Elected",13722
"British Columbia",1917-12-17,"General","13","Vancouver Centre","McInnes, William Wallace Burns","McInnes","William","Wallace Burns","Man",NA,"Opposition","Defeated",5543
"British Columbia",1917-12-17,"General","13","Vancouver Centre","Pritchard, William Arthur","Pritchard","William","Arthur","Man",NA,"Labour","Defeated",992
"British Columbia",1917-12-17,"General","13","Vancouver South","Cooper, Richard Clive","Cooper","Richard","Clive","Man","Soldier","Unionist","Elected",6890
"British Columbia",1917-12-17,"General","13","Vancouver South","Macdonald, Charles","Macdonald","Charles",NA,"Man",NA,"Opposition","Defeated",2462
"British Columbia",1917-12-17,"General","13","Vancouver South","Mcvety, James Hackett","Mcvety","James","Hackett","Man",NA,"Labour","Defeated",1176
"British Columbia",1917-12-17,"General","13","Vancouver South","Gold, Edward","Gold","Edward",NA,"Man",NA,"Unknown","Defeated",50
"British Columbia",1917-12-17,"General","13","Victoria City","Tolmie, Simon Fraser","Tolmie","Simon","Fraser","Man","Veterinary surgeon","Unionist","Elected",11365
"British Columbia",1917-12-17,"General","13","Victoria City","Henderson, Stuart","Henderson","Stuart",NA,"Man",NA,"Opposition","Defeated",2601
"British Columbia",1917-12-17,"General","13","Victoria City","Wells, Albert Samuel","Wells","Albert","Samuel","Man",NA,"Unknown","Defeated",551
"British Columbia",1917-12-17,"General","13","Westminster District","Stacey, Frank Bainard","Stacey","Frank","Bainard","Man","Fruit grower","Unionist","Elected",4074
"British Columbia",1917-12-17,"General","13","Westminster District","Ramsey, Peter Bethavan Hamilton","Ramsey","Peter","Bethavan Hamilton","Man",NA,"Opposition","Defeated",1792
"British Columbia",1917-12-17,"General","13","Yale","Burrell, Martin","Burrell","Martin",NA,"Man","Fruit farmer","Unionist","Elected (Acclamation)",0
