"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"British Columbia",1878-09-17,"General","4","Cariboo","Thompson, Joshua Spencer","Thompson","Joshua","Spencer","Man","Journalist","Liberal-Conservative","Elected (Acclamation)",0
"British Columbia",1878-09-17,"General","4","New Westminster","McInnes, Thomas Robert","McInnes","Thomas","Robert","Man","Physician","Independent","Elected",388
"British Columbia",1878-09-17,"General","4","New Westminster","Robinson, J.","Robinson","J.",NA,"Man",NA,"Unknown","Defeated",299
"British Columbia",1878-09-17,"General","4","Vancouver","Bunster, Arthur","Bunster","Arthur",NA,"Man","Miller","Liberal Party of Canada","Elected",336
"British Columbia",1878-09-17,"General","4","Vancouver","Gordon, David William","Gordon","David","William","Man","Contractor","Liberal-Conservative","Defeated",267
"British Columbia",1878-09-17,"General","4","Vancouver","Mclellan, A.J.","Mclellan","A.J.",NA,"Man",NA,"Unknown","Defeated",74
"British Columbia",1878-09-17,"General","4","Vancouver","Jessop, John","Jessop","John",NA,"Man",NA,"Unknown","Defeated",40
"British Columbia",1878-09-17,"General","4","Victoria","Macdonald, John Alexander","Macdonald","John","Alexander","Man","Minister of the Interior","Liberal-Conservative","Elected",896
"British Columbia",1878-09-17,"General","4","Victoria","De Cosmos, Amor","De Cosmos","Amor",NA,"Man","Editor","Liberal Party of Canada","Elected",538
"British Columbia",1878-09-17,"General","4","Victoria","Davies, J.P.","Davies","J.P.",NA,"Man",NA,"Unknown","Defeated",480
"British Columbia",1878-09-17,"General","4","Yale","Dewdney, Edgar","Dewdney","Edgar",NA,"Man","Civil engineer","Conservative (1867-1942)","Elected (Acclamation)",0
"Manitoba",1878-09-17,"General","4","Lisgar","Schultz, John Christian","Schultz","John","Christian","Man","Physician","Conservative (1867-1942)","Elected (Acclamation)",0
"Manitoba",1878-09-17,"General","4","Marquette","Macdonald, John Alexander","Macdonald","John","Alexander","Man","Lawyer","Liberal-Conservative","Elected (Acclamation)",0
"Manitoba",1878-09-17,"General","4","Provencher","Dubuc, Joseph","Dubuc","Joseph",NA,"Man","Lawyer","Conservative (1867-1942)","Elected (Acclamation)",0
"Manitoba",1878-09-17,"General","4","Selkirk","Smith, Donald Alexander","Smith","Donald","Alexander","Man","Hudson's Bay Co. employee","Independent Conservative","Elected",555
"Manitoba",1878-09-17,"General","4","Selkirk","Morris, Hon. A.","Morris","Hon.","A.","Man","Lawyer","Conservative (1867-1942)","Defeated",546
"New Brunswick",1878-09-17,"General","4","Albert","Rogers, Alexander","Rogers","Alexander",NA,"Man","Merchant","Liberal Party of Canada","Elected",684
"New Brunswick",1878-09-17,"General","4","Albert","Wallace, John","Wallace","John",NA,"Man","Farmer","Liberal Party of Canada","Defeated",596
"New Brunswick",1878-09-17,"General","4","Albert","Domville, James","Domville","James",NA,"Man",NA,"Unknown","Defeated",558
"New Brunswick",1878-09-17,"General","4","Carleton","Connell, George Heber","Connell","George","Heber","Man","Merchant","Independent","Elected",1766
"New Brunswick",1878-09-17,"General","4","Carleton","Appleby, Stephen Burpee","Appleby","Stephen","Burpee","Man","Lawyer","Liberal Party of Canada","Defeated",1447
"New Brunswick",1878-09-17,"General","4","Charlotte","Gillmor, Arthur Hill","Gillmor","Arthur","Hill","Man","Lumberman","Liberal Party of Canada","Elected",1522
"New Brunswick",1878-09-17,"General","4","Charlotte","McAdam, John","McAdam","John",NA,"Man","Lumber merchant","Liberal-Conservative","Defeated",1284
"New Brunswick",1878-09-17,"General","4","Gloucester","Anglin, Timothy Warren","Anglin","Timothy","Warren","Man","Editor","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1878-09-17,"General","4","Kent","Girouard, Gilbert Anselme","Girouard","Gilbert","Anselme","Man","General merchant","Liberal-Conservative","Elected",810
"New Brunswick",1878-09-17,"General","4","Kent","Cutler, Robert Barry","Cutler","Robert","Barry","Man","Assistant paymaster","Liberal Party of Canada","Defeated",726
"New Brunswick",1878-09-17,"General","4","Kent","McLeod, George","McLeod","George",NA,"Man","Lumber merchant","Independent","Defeated",510
"New Brunswick",1878-09-17,"General","4","Kent","O'LEARY, H.","O'LEARY","H.",NA,"Man",NA,"Unknown","Defeated",382
"New Brunswick",1878-09-17,"General","4","Kent","McInerney, George Valentine","McInerney","George","Valentine","Man",NA,"Liberal Party of Canada","Defeated",280
"New Brunswick",1878-09-17,"General","4","King's","Domville, James","Domville","James",NA,"Man","Merchant","Conservative (1867-1942)","Elected",1786
"New Brunswick",1878-09-17,"General","4","King's","Sharp, L.N.","Sharp","L.N.",NA,"Man","Physician","Independent","Defeated",1452
"New Brunswick",1878-09-17,"General","4","Northumberland","Snowball, Jabez Bunting","Snowball","Jabez","Bunting","Man","Lumber exporter","Liberal Party of Canada","Elected",1585
"New Brunswick",1878-09-17,"General","4","Northumberland","Mitchell, Peter","Mitchell","Peter",NA,"Man","Lawyer","Independent","Defeated",1384
"New Brunswick",1878-09-17,"General","4","Queen's","King, George Gerald","King","George","Gerald","Man","Businessman","Liberal Party of Canada","Elected",1143
"New Brunswick",1878-09-17,"General","4","Queen's","Wiggins, E.S.","Wiggins","E.S.",NA,"Man",NA,"Unknown","Defeated",630
"New Brunswick",1878-09-17,"General","4","Restigouche","Haddow, George","Haddow","George",NA,"Man","Merchant","Independent","Elected (Acclamation)",0
"New Brunswick",1878-09-17,"General","4","St. John (City and County of)","Burpee, Isaac","Burpee","Isaac",NA,"Man","Businessman","Liberal Party of Canada","Elected",2686
"New Brunswick",1878-09-17,"General","4","St. John (City and County of)","Weldon, Charles Wesley","Weldon","Charles","Wesley","Man","Lawyer","Liberal Party of Canada","Elected",2449
"New Brunswick",1878-09-17,"General","4","St. John (City and County of)","King, G.E.","King","G.E.",NA,"Man",NA,"Unknown","Defeated",2180
"New Brunswick",1878-09-17,"General","4","St. John (City and County of)","Palmer, Acalus Lockwood","Palmer","Acalus","Lockwood","Man","Lawyer","Liberal Party of Canada","Defeated",1981
"New Brunswick",1878-09-17,"General","4","St. John (City of )","Tilley, Samuel Leonard","Tilley","Samuel","Leonard","Man","Druggist","Liberal-Conservative","Elected",1475
"New Brunswick",1878-09-17,"General","4","St. John (City of )","De Veber, Jeremiah Smith Boies","De Veber","Jeremiah","Smith Boies","Man","Businessman","Liberal Party of Canada","Defeated",1466
"New Brunswick",1878-09-17,"General","4","Sunbury","Burpee, Charles","Burpee","Charles",NA,"Man","Farmer","Liberal Party of Canada","Elected",558
"New Brunswick",1878-09-17,"General","4","Sunbury","Perley, William Dell","Perley","William","Dell","Man","Farmer","Conservative (1867-1942)","Defeated",517
"New Brunswick",1878-09-17,"General","4","Victoria","Costigan, John","Costigan","John",NA,"Man","Judge","Liberal-Conservative","Elected",831
"New Brunswick",1878-09-17,"General","4","Victoria","Bernier, F.-X.","Bernier","F.-X.",NA,"Man","Physician","Unknown","Defeated",368
"New Brunswick",1878-09-17,"General","4","Westmorland","Smith, Albert James","Smith","Albert","James","Man","Lawyer","Liberal Party of Canada","Elected",2572
"New Brunswick",1878-09-17,"General","4","Westmorland","Chapman, R.A.","Chapman","R.A.",NA,"Man",NA,"Unknown","Defeated",1928
"New Brunswick",1878-09-17,"General","4","York","Pickard, John","Pickard","John",NA,"Man","Lumber merchant","Independent Liberal","Elected",1490
"New Brunswick",1878-09-17,"General","4","York","Fisher, C.H.B.","Fisher","C.H.B.",NA,"Man",NA,"Unknown","Defeated",834
"Nova Scotia",1878-09-17,"General","4","Annapolis","Longley, Avard","Longley","Avard",NA,"Man","Merchant","Conservative (1867-1942)","Elected",1301
"Nova Scotia",1878-09-17,"General","4","Annapolis","Ray, William Hallett","Ray","William","Hallett","Man","Farmer","Liberal Party of Canada","Defeated",1298
"Nova Scotia",1878-09-17,"General","4","Antigonish","McIsaac, Angus","McIsaac","Angus",NA,"Man","Lawyer","Liberal Party of Canada","Elected",833
"Nova Scotia",1878-09-17,"General","4","Antigonish","Whidden, Charles B.","Whidden","Charles","B.","Man",NA,"Unknown","Defeated",702
"Nova Scotia",1878-09-17,"General","4","Antigonish","Mckinnon, John J.","Mckinnon","John","J.","Man",NA,"Unknown","Defeated",315
"Nova Scotia",1878-09-17,"General","4","Cape Breton","McLeod, Hugh","McLeod","Hugh",NA,"Man","Lawyer","Liberal-Conservative","Elected",2056
"Nova Scotia",1878-09-17,"General","4","Cape Breton","McDonald, William","McDonald","William",NA,"Man","Merchant","Conservative (1867-1942)","Elected",2051
"Nova Scotia",1878-09-17,"General","4","Cape Breton","Mackay, Newton LeGayet","Mackay","Newton","LeGayet","Man","Lawyer","Liberal Party of Canada","Defeated",1153
"Nova Scotia",1878-09-17,"General","4","Cape Breton","Young, Walter","Young","Walter",NA,"Man",NA,"Unknown","Defeated",696
"Nova Scotia",1878-09-17,"General","4","Colchester","McKay, Thomas","McKay","Thomas",NA,"Man","Merchant","Liberal-Conservative","Elected",1829
"Nova Scotia",1878-09-17,"General","4","Colchester","Page, Alex C.","Page","Alex","C.","Man","Physician","Unknown","Defeated",1453
"Nova Scotia",1878-09-17,"General","4","Cumberland","Tupper, Charles","Tupper","Charles",NA,"Man","Physician","Conservative (1867-1942)","Elected",2030
"Nova Scotia",1878-09-17,"General","4","Cumberland","Pipes, Wm. Thos.","Pipes","Wm.","Thos.","Man",NA,"Unknown","Defeated",1468
"Nova Scotia",1878-09-17,"General","4","Digby","Wade, John Chipman","Wade","John","Chipman","Man","Lawyer","Conservative (1867-1942)","Elected",1019
"Nova Scotia",1878-09-17,"General","4","Digby","Smith, P.W.","Smith","P.W.",NA,"Man",NA,"Unknown","Defeated",1001
"Nova Scotia",1878-09-17,"General","4","Guysborough","Ogden, Alfred","Ogden","Alfred",NA,"Man",NA,"Conservative (1867-1942)","Elected",936
"Nova Scotia",1878-09-17,"General","4","Guysborough","Kirk, John Angus","Kirk","John","Angus","Man","Farmer","Liberal Party of Canada","Defeated",772
"Nova Scotia",1878-09-17,"General","4","Halifax","Richey, Matthew Henry","Richey","Matthew","Henry","Man","Lawyer","Liberal-Conservative","Elected",3532
"Nova Scotia",1878-09-17,"General","4","Halifax","Daly, Malachy Bowes","Daly","Malachy","Bowes","Man","Lawyer","Liberal-Conservative","Elected",3466
"Nova Scotia",1878-09-17,"General","4","Halifax","Jones, Alfred Gilpin","Jones","Alfred","Gilpin","Man","Merchant","Independent","Defeated",2863
"Nova Scotia",1878-09-17,"General","4","Halifax","Power, Patrick","Power","Patrick",NA,"Man","Merchant","Independent Liberal","Defeated",2695
"Nova Scotia",1878-09-17,"General","4","Hants","Allison, William Henry","Allison","William","Henry","Man","School lands commissioner","Conservative (1867-1942)","Elected",1662
"Nova Scotia",1878-09-17,"General","4","Hants","Goudge, Monson Henry","Goudge","Monson","Henry","Man","Merchant","Liberal Party of Canada","Defeated",1381
"Nova Scotia",1878-09-17,"General","4","Inverness","McDonnell, Samuel","McDonnell","Samuel",NA,"Man","Lawyer","Liberal Party of Canada","Elected",1284
"Nova Scotia",1878-09-17,"General","4","Inverness","Cameron, Hugh","Cameron","Hugh",NA,"Man","Physician","Liberal-Conservative","Defeated",1175
"Nova Scotia",1878-09-17,"General","4","Inverness","McLennan, Angus","McLennan","Angus",NA,"Man",NA,"Unknown","Defeated",739
"Nova Scotia",1878-09-17,"General","4","Kings","Borden, Frederick William","Borden","Frederick","William","Man","Physician","Liberal Party of Canada","Elected",1639
"Nova Scotia",1878-09-17,"General","4","Kings","Woodworth, Douglas Benjamin","Woodworth","Douglas","Benjamin","Man","Lawyer","Liberal-Conservative","Defeated",1374
"Nova Scotia",1878-09-17,"General","4","Lunenburg","Kaulbach, Charles Edwin","Kaulbach","Charles","Edwin","Man","Businessman","Conservative (1867-1942)","Elected",1899
"Nova Scotia",1878-09-17,"General","4","Lunenburg","Church, Charles Edward","Church","Charles","Edward","Man","Teacher","Liberal Party of Canada","Defeated",1173
"Nova Scotia",1878-09-17,"General","4","Pictou","McDonald, James","McDonald","James",NA,"Man","Lawyer","Conservative (1867-1942)","Elected",2747
"Nova Scotia",1878-09-17,"General","4","Pictou","Doull, Robert","Doull","Robert",NA,"Man","Merchant","Liberal-Conservative","Elected",2681
"Nova Scotia",1878-09-17,"General","4","Pictou","Carmichael, James William","Carmichael","James","William","Man","Shipowner","Liberal Party of Canada","Defeated",2433
"Nova Scotia",1878-09-17,"General","4","Pictou","Dawson, John A.","Dawson","John","A.","Man","Hardware merchant","Liberal Party of Canada","Defeated",2378
"Nova Scotia",1878-09-17,"General","4","Queens","Bill, Silas Tertius Rand","Bill","Silas","Tertius Rand","Man","Merchant","Liberal-Conservative","Elected",670
"Nova Scotia",1878-09-17,"General","4","Queens","Forbes, James Fraser","Forbes","James","Fraser","Man","Physician","Liberal Party of Canada","Defeated",637
"Nova Scotia",1878-09-17,"General","4","Richmond","Flynn, Edmund Power","Flynn","Edmund","Power","Man","Merchant","Liberal Party of Canada","Elected",666
"Nova Scotia",1878-09-17,"General","4","Richmond","Benoit, Renée","Benoit","Renée",NA,"Man",NA,"Unknown","Defeated",552
"Nova Scotia",1878-09-17,"General","4","Shelburne","Robertson, Thomas","Robertson","Thomas",NA,"Man","Civil servant","Liberal Party of Canada","Elected",966
"Nova Scotia",1878-09-17,"General","4","Shelburne","Freeman, Robert W.","Freeman","Robert","W.","Man",NA,"Unknown","Defeated",899
"Nova Scotia",1878-09-17,"General","4","Shelburne","Coffin, Thomas","Coffin","Thomas",NA,"Man","Merchant","Liberal Party of Canada","Defeated",198
"Nova Scotia",1878-09-17,"General","4","Victoria","McDonald, Duncan","McDonald","Duncan",NA,"Man","Merchant","Liberal Party of Canada","Elected",748
"Nova Scotia",1878-09-17,"General","4","Victoria","Campbell, Charles James","Campbell","Charles","James","Man","Merchant","Conservative (1867-1942)","Defeated",645
"Nova Scotia",1878-09-17,"General","4","Yarmouth","Killam, Frank","Killam","Frank",NA,"Man","Shipowner","Liberal Party of Canada","Elected",1343
"Nova Scotia",1878-09-17,"General","4","Yarmouth","Flint, Thomas Barnard","Flint","Thomas","Barnard","Man","Lawyer","Liberal Party of Canada","Defeated",802
"Ontario",1878-09-17,"General","4","Addington","McRory, John","McRory","John",NA,"Man","Merchant","Conservative (1867-1942)","Elected",1656
"Ontario",1878-09-17,"General","4","Addington","Shibley, Schuyler","Shibley","Schuyler",NA,"Man","Farmer","Liberal-Conservative","Defeated",1244
"Ontario",1878-09-17,"General","4","Algoma","Dawson, Simon James","Dawson","Simon","James","Man","Civil engineer","Conservative (1867-1942)","Elected",885
"Ontario",1878-09-17,"General","4","Algoma","Rankin, (unknown)","Rankin",NA,NA,"Man",NA,"Unknown","Defeated",480
